season,studio,gross
Q2 2012,Millennium Entertainment,9221845.0
Q2 2012,Monterey Media,22826.0
Q2 2012,Music Box Films,2023915.0
Q2 2012,NeoClassics Films,35730.0
Q2 2012,New Yorker Films,30831.0
Q2 2012,Nocturnal Features,302218.0
Q2 2012,Page 124 Productions,786506.0
Q2 2012,Paladin,60729.0
Q2 2012,Paramount Pictures,117534336.0
Q2 2012,Relativity Media,16008272.0
Q2 2012,Rialto Pictures,216351.0
Q2 2012,Roadside Attractions,601273.0
Q2 2012,Rocky Mountain Pictures,96734.0
Q2 2012,Screen Gems,91547205.0
Q2 2012,Screen Media Films,5928.0
Q2 2012,Sony Pictures Classics,77856344.0
Q2 2012,Sony Pictures Releasing,247003069.0
Q2 2012,Strand Releasing,269039.0
Q2 2012,The Cinema Guild,13644.0
Q2 2012,The Film Desk,174962.0
Q2 2012,The Samuel Goldwyn Company,131478.0
Q2 2012,The Weinstein Company,14062266.0
Q2 2012,Tribeca Film,16910.0
Q2 2012,Twentieth Century Fox,208334447.0
Q2 2012,UTV Motion Pictures,835416.0
Q2 2012,Universal Pictures,525417542.0
Q2 2012,Variance Films,232860.0
Q2 2012,Walt Disney Studios Motion Pictures,899664403.0
Q2 2012,Warner Bros.,351019548.0
Q2 2012,Well Go USA Entertainment,136166.0
Q2 2012,Zeitgeist Films,16559.0
Q2 2013,A24,5831740.0
Q2 2013,Abramorama,7134.0
Q2 2013,Anchor Bay Films,1253276.0
Q2 2013,CBS Films,1315590.0
Q2 2013,CJ Entertainment,148563.0
Q2 2013,China Lion Film Distribution,11186.0
Q2 2013,Cinedigm Entertainment Group,254673.0
Q2 2013,Cinema Purgatorio,3287.0
Q2 2013,Codeblack Entertainment,194102.0
Q2 2013,Cohen Media Group,2110082.0
Q2 2013,Drafthouse Films,173866.0
Q2 2013,Driving With Our Eyes Shut,10454.0
Q2 2013,Entertainment One,564689.0
Q2 2013,Eros International,5659281.0
Q2 2013,Excel Entertainment,125279.0
Q2 2013,Film Collective,171740.0
Q2 2013,First Run,36328.0
Q2 2013,Focus World,166243.0
Q2 2013,Follow Your Nose Films,17616.0
Q2 2013,Fox Searchlight Pictures,17426328.0
Q2 2013,Freestyle Releasing,359682.0
Q2 2013,GKIDS,21008.0
Q2 2013,Gold Cap Films,7373.0
Q2 2013,High Top Releasing,129210.0
Q2 2013,IMAX,93379882.0
Q2 2013,International Film Circuit,155748.0
Q2 2013,Janson Media,96366.0
Q2 2013,Kino Lorber,613963.0
Q2 2013,LD Entertainment,1436900.0
Q2 2013,Lionsgate,151744231.0
Q2 2013,Magnolia Pictures,1398945.0
Q2 2013,Millennium Entertainment,3035664.0
Q2 2013,Music Box Films,34443.0
Q2 2013,National Geographic Entertainment,777595.0
Q2 2013,Oscilloscope,60818.0
Q2 2013,Page 124 Productions,786506.0
Q2 2013,Paramount Pictures,481013663.0
Q2 2013,RADiUS-TWC,4946445.0
Q2 2013,Rialto Pictures,69799.0
Q2 2013,Roadside Attractions,27555975.0
Q2 2013,Sony Pictures Classics,10288765.0
Q2 2013,Sony Pictures Releasing,235096083.0
Q2 2013,Strand Releasing,48407.0
Q2 2013,Striped Entertainment,10276.0
Q2 2013,The Cinema Guild,55863.0
Q2 2013,The Film Desk,174962.0
Q2 2013,The Samuel Goldwyn Company,174197.0
Q2 2013,The Weinstein Company,13418898.0
Q2 2013,Tribeca Film,51612.0
Q2 2013,Twentieth Century Fox,311773634.0
Q2 2013,UTV Motion Pictures,290882.0
Q2 2013,Universal Pictures,437646135.0
Q2 2013,Vanguardia Films,9338.0
Q2 2013,Variance Films,87673.0
Q2 2013,Walt Disney Studios Motion Pictures,912385659.0
Q2 2013,Warner Bros.,683581659.0
Q2 2013,Well Go USA Entertainment,40357.0
Q2 2013,XLrator Media,38472.0
Q2 2013,Zeitgeist Films,813402.0
Q2 2014,A24,8228406.0
Q2 2014,ABKCO Films,293680.0
Q2 2014,CBS Films,121179.0
Q2 2014,CJ Entertainment,63063.0
Q2 2014,China Lion Film Distribution,381302.0
Q2 2014,Clarius Entertainment,8462347.0
Q2 2014,Cohen Media Group,708001.0
Q2 2014,Corinth Films,11263.0
Q2 2014,Doppelganger Releasing,806.0
Q2 2014,Drafthouse Films,73772.0
Q2 2014,Entertainment One,3660790.0
Q2 2014,Eros International,1662836.0
Q2 2014,Film Movement,72887.0
Q2 2014,First Run,24057.0
Q2 2014,Focus Features,638012.0
Q2 2014,Focus World,59209.0
Q2 2014,Follow Your Nose Films,17616.0
Q2 2014,Fox Searchlight Pictures,11123974.0
Q2 2014,Freestyle Releasing,524419.0
Q2 2014,GathrFilms,111213.0
Q2 2014,Gravitas Ventures,52909.0
Q2 2014,High Top Releasing,125106.0
Q2 2014,IFC Films,218971.0
Q2 2014,IMAX,93379882.0
Q2 2014,Icarus Films,101363.0
Q2 2014,Indican Pictures,23881.0
Q2 2014,International Film Circuit,201003.0
Q2 2014,Ketchup Entertainment,309677.0
Q2 2014,Kino Lorber,159572.0
Q2 2014,Liberty Studios,1091118.0
Q2 2014,Lionsgate,52492482.0
Q2 2014,Long Shot Factory,190229.0
Q2 2014,Magnolia Pictures,1009329.0
Q2 2014,Millennium Entertainment,3769873.0
Q2 2014,Monterey Media,134049.0
Q2 2014,Moving Visions Entertainment,30104.0
Q2 2014,Music Box Films,216094.0
Q2 2014,Open Road Films (II),48753489.0
Q2 2014,Oscilloscope,35940.0
Q2 2014,Outsider Pictures,11600.0
Q2 2014,Parade Deck Films,9480.0
Q2 2014,Paramount Pictures,245439076.0
Q2 2014,RADiUS-TWC,11810748.0
Q2 2014,Relativity Media,48092075.0
Q2 2014,Reliance Big Pictures,706893.0
Q2 2014,Rialto Pictures,165620.0
Q2 2014,Roadside Attractions,2544632.0
Q2 2014,Saboteur Media,101310.0
Q2 2014,Screen Gems,65182182.0
Q2 2014,Shout! Factory,1519.0
Q2 2014,Sony Pictures Classics,2968353.0
Q2 2014,Sony Pictures Releasing,394573270.0
Q2 2014,Spacey,49591.0
Q2 2014,Strand Releasing,11342.0
Q2 2014,The Cinema Guild,596663.0
Q2 2014,The Film Collaborative,2817.0
Q2 2014,The Film Desk,111490.0
Q2 2014,The Samuel Goldwyn Company,418392.0
Q2 2014,The Weinstein Company,23378417.0
Q2 2014,Tribeca Film,56538.0
Q2 2014,Twentieth Century Fox,751135342.0
Q2 2014,UTV Motion Pictures,2347229.0
Q2 2014,Universal Pictures,193296700.0
Q2 2014,Variance Films,179696.0
Q2 2014,Vertical Entertainment,4288.0
Q2 2014,Walt Disney Studios Motion Pictures,547769281.0
Q2 2014,Warner Bros.,468990903.0
Q2 2014,Well Go USA Entertainment,13430.0
Q2 2014,Zeitgeist Films,244792.0
Q2 2015,A24,19556131.0
Q2 2015,Adopt Films,352534.0
Q2 2015,Alchemy,662675.0
Q2 2015,Anchor Bay Films,10970.0
Q2 2015,Argot Pictures,133443.0
Q2 2015,Big World Pictures,18293.0
Q2 2015,Bleecker Street Media,7449681.0
Q2 2015,Broad Green Pictures,65460.0
Q2 2015,CJ Entertainment,268013.0
Q2 2015,China Lion Film Distribution,516993.0
Q2 2015,Cohen Media Group,271809.0
Q2 2015,Corinth Films,9099.0
Q2 2015,Dark Frames,3778.0
Q2 2015,Distrib Films,17641.0
Q2 2015,Drafthouse Films,290756.0
Q2 2015,Eros International,4885999.0
Q2 2015,EuropaCorp,24752.0
Q2 2015,Excel Entertainment,1348456.0
Q2 2015,FIP,612052.0
Q2 2015,Film Movement,15222.0
Q2 2015,First Run,22554.0
Q2 2015,Focus Features,52218558.0
Q2 2015,Focus World,1579094.0
Q2 2015,Fox Searchlight Pictures,23450780.0
Q2 2015,Freestyle Releasing,698127.0
Q2 2015,GKIDS,561085.0
Q2 2015,GVN Releasing,36676.0
Q2 2015,GathrFilms,1347307.0
Q2 2015,Hanover Multimedia,4950.0
Q2 2015,IFC Films,2223779.0
Q2 2015,IMAX,93379882.0
Q2 2015,Icarus Films,102256.0
Q2 2015,Image Entertainment,78400.0
Q2 2015,Indican Pictures,31857.0
Q2 2015,Janus Films,384550.0
Q2 2015,Kino International,5430.0
Q2 2015,Kino Lorber,91552.0
Q2 2015,Liberty Studios,1091118.0
Q2 2015,Lionsgate,43854106.0
Q2 2015,Magnolia Pictures,2371996.0
Q2 2015,Monterey Media,60813.0
Q2 2015,Music Box Films,4251764.0
Q2 2015,Open Road Films (II),23992431.0
Q2 2015,Oscilloscope,20349.0
Q2 2015,Purdie Distribution,401328.0
Q2 2015,RADiUS-TWC,376601.0
Q2 2015,Relativity Media,155271.0
Q2 2015,Rialto Pictures,14606.0
Q2 2015,Roadside Attractions,13940038.0
Q2 2015,Rumur Releasing,7666.0
Q2 2015,Saboteur Media,7416.0
Q2 2015,Screen Media Films,607.0
Q2 2015,Sony Pictures Classics,181607.0
Q2 2015,Sony Pictures Releasing,91520646.0
Q2 2015,Starz Digital Media,103536.0
Q2 2015,Strand Releasing,315538.0
Q2 2015,The Orchard,4444.0
Q2 2015,The Samuel Goldwyn Company,7528.0
Q2 2015,The Weinstein Company,33307793.0
Q2 2015,Tribeca Film,28371.0
Q2 2015,Twentieth Century Fox,195611172.0
Q2 2015,UTV Motion Pictures,892133.0
Q2 2015,Under The Milky Way,12240.0
Q2 2015,Universal Pictures,1303532350.0
Q2 2015,Walt Disney Studios Motion Pictures,922639525.0
Q2 2015,Warner Bros.,474488473.0
Q2 2015,Well Go USA Entertainment,127506.0
Q2 2016,A24,16105433.0
Q2 2016,Abramorama,29233.0
Q2 2016,Anchor Bay Films,1991.0
Q2 2016,Argot Pictures,5844.0
Q2 2016,BH Tilt,10753574.0
Q2 2016,Big World Pictures,9896.0
Q2 2016,Bleecker Street Media,1055287.0
Q2 2016,Blue Sky Cinema,2313043.0
Q2 2016,Broad Green Pictures,1400657.0
Q2 2016,CJ Entertainment,183029.0
Q2 2016,Cartuna,44230.0
Q2 2016,China Lion Film Distribution,872195.0
Q2 2016,Cinema Libre Studio,28339.0
Q2 2016,Cohen Media Group,115416.0
Q2 2016,Corinth Films,7578.0
Q2 2016,Distrib Films,3144.0
Q2 2016,Drafthouse Films,306334.0
Q2 2016,Electric Entertainment,27079.0
Q2 2016,Eros International,1326999.0
Q2 2016,FUNimation Entertainment,23248.0
Q2 2016,Film Movement,234755.0
Q2 2016,FilmRise,158527.0
Q2 2016,First Run,104996.0
Q2 2016,Focus Features,8821329.0
Q2 2016,Focus World,163411.0
Q2 2016,Forewarned,261461.0
Q2 2016,Fox Searchlight Pictures,3994692.0
Q2 2016,Freestyle Releasing,9097072.0
Q2 2016,GathrFilms,336313.0
Q2 2016,Grasshopper Film,50870.0
Q2 2016,Hannover House,39493.0
Q2 2016,IFC Films,1627021.0
Q2 2016,IMAX,108969597.0
Q2 2016,Icarus Films,139806.0
Q2 2016,Indican Pictures,570941.0
Q2 2016,Kino Lorber,188066.0
Q2 2016,Lionsgate,79784236.0
Q2 2016,Magnolia Pictures,1410728.0
Q2 2016,Matson Films,61250.0
Q2 2016,Menemsha Films,17506.0
Q2 2016,Music Box Films,23616.0
Q2 2016,Open Road Films (II),32492859.0
Q2 2016,Oscilloscope,202732.0
Q2 2016,Paladin,83847.0
Q2 2016,Paramount Pictures,82051601.0
Q2 2016,Purdie Distribution,744046.0
Q2 2016,Pure Flix Entertainment,20774575.0
Q2 2016,Rialto Pictures,237623.0
Q2 2016,Roadside Attractions,19590107.0
Q2 2016,Rocky Mountain Pictures,19107.0
Q2 2016,STX Entertainment,30062074.0
Q2 2016,Screen Media Films,15709.0
Q2 2016,Shadow Distribution,71451.0
Q2 2016,Sony Pictures Classics,8011435.0
Q2 2016,Sony Pictures Releasing,162633409.0
Q2 2016,Strand Releasing,174224.0
Q2 2016,The Orchard,6567128.0
Q2 2016,The Weinstein Company,3237118.0
Q2 2016,Tugg,478789.0
Q2 2016,Twentieth Century Fox,258270045.0
Q2 2016,UTV Motion Pictures,641997.0
Q2 2016,Universal Pictures,223143090.0
Q2 2016,WRA Productions,18051.0
Q2 2016,Walt Disney Studios Motion Pictures,1335422414.0
Q2 2016,Warner Bros.,450652342.0
Q2 2016,Well Go USA Entertainment,958630.0
Q2 2016,Wonder Vision,8966.0
Q2 2016,Yari Film Group Releasing,1115615.0
Q2 2016,Zeitgeist Films,86985.0
Q2 2017,A24,18597062.0
Q2 2017,Abramorama,518570.0
Q2 2017,Argot Pictures,17740.0
Q2 2017,Arrow Films,19285.0
Q2 2017,ArtAffects Entertainment,175232.0
Q2 2017,Atlas Distribution Company,20169.0
Q2 2017,BH Tilt,10110945.0
Q2 2017,Bleecker Street Media,21987293.0
Q2 2017,Bond/360,7706.0
Q2 2017,Broad Green Pictures,123445.0
Q2 2017,CBS Films,254536.0
Q2 2017,CJ Entertainment,213261.0
Q2 2017,China Lion Film Distribution,646318.0
Q2 2017,Cinelou Films,3600146.0
Q2 2017,Cohen Media Group,1379398.0
Q2 2017,Entertainment Studios Motion Pictures,44307191.0
Q2 2017,Eros International,249588.0
Q2 2017,FIP,84532.0
Q2 2017,FUNimation Entertainment,5265532.0
Q2 2017,Fathom Events,7340323.0
Q2 2017,Film Movement,180882.0
Q2 2017,FilmRise,393451.0
Q2 2017,First Run,79348.0
Q2 2017,Focus Features,14864773.0
Q2 2017,Fox Searchlight Pictures,27484832.0
Q2 2017,Freestyle Releasing,25480.0
Q2 2017,GKIDS,68883.0
Q2 2017,Grasshopper Film,12696.0
Q2 2017,Gravitas Ventures,98886.0
Q2 2017,Great India Films,20186659.0
Q2 2017,IFC Films,1488069.0
Q2 2017,IMAX,108969597.0
Q2 2017,Icarus Films,75363.0
Q2 2017,Indican Pictures,149528.0
Q2 2017,Janus Films,269881.0
Q2 2017,Kino Lorber,408845.0
Q2 2017,Lionsgate,87794769.0
Q2 2017,Magnolia Pictures,131592.0
Q2 2017,Matson Films,27836.0
Q2 2017,Menemsha Films,8325.0
Q2 2017,Music Box Films,1865396.0
Q2 2017,Neon,3535584.0
Q2 2017,Open Road Films (II),8420746.0
Q2 2017,Orion Pictures,180099.0
Q2 2017,Oscilloscope,689897.0
Q2 2017,Parade Deck Films,9104.0
Q2 2017,Paramount Pictures,188228869.0
Q2 2017,Purdie Distribution,407871.0
Q2 2017,Pure Flix Entertainment,14682684.0
Q2 2017,Rialto Pictures,140339.0
Q2 2017,Roadside Attractions,10900628.0
Q2 2017,STX Entertainment,24101328.0
Q2 2017,Screen Media Films,151042.0
Q2 2017,Sony Pictures Classics,4276149.0
Q2 2017,Sony Pictures Releasing,67125925.0
Q2 2017,Strand Releasing,72798.0
Q2 2017,The Cinema Guild,29834.0
Q2 2017,The Film Collaborative,18489.0
Q2 2017,The Orchard,5652143.0
Q2 2017,The Weinstein Company,155936.0
Q2 2017,Twentieth Century Fox,214751960.0
Q2 2017,Under The Milky Way,1126.0
Q2 2017,Universal Pictures,570490190.0
Q2 2017,Vertical Entertainment,28660.0
Q2 2017,Vitagraph Films,359735.0
Q2 2017,Walt Disney Studios Motion Pictures,729146303.0
Q2 2017,Warner Bros.,619575317.0
Q2 2017,Well Go USA Entertainment,277747.0
Q2 2017,Zeitgeist Films,78301.0
Q2 2018,A24,48772440.0
Q2 2018,Abramorama,50703.0
Q2 2018,Amazon Studios,2528078.0
Q2 2018,Ammo Content,3142.0
Q2 2018,Argot Pictures,119223.0
Q2 2018,BH Tilt,11977130.0
Q2 2018,Bleecker Street Media,15310083.0
Q2 2018,CJ Entertainment,203326.0
Q2 2018,Carusel,9996.0
Q2 2018,China Lion Film Distribution,85693.0
Q2 2018,Cinedigm Entertainment Group,11711.0
Q2 2018,Cinema Libre Studio,12875.0
Q2 2018,Cohen Media Group,146533.0
Q2 2018,Dada Films,217767.0
Q2 2018,Distrib Films,11567.0
Q2 2018,Electric Entertainment,3435047.0
Q2 2018,Elevation Pictures,2097362.0
Q2 2018,Eleven Arts,16364.0
Q2 2018,Entertainment One,2065482.0
Q2 2018,Entertainment Studios Motion Pictures,17395520.0
Q2 2018,Eros International,57376.0
Q2 2018,FIP,7909317.0
Q2 2018,Fathom Events,14457922.0
Q2 2018,Film Movement,77191.0
Q2 2018,FilmRise,51330.0
Q2 2018,First Run,10257.0
Q2 2018,Focus Features,34213927.0
Q2 2018,GKIDS,109857.0
Q2 2018,GathrFilms,155147.0
Q2 2018,Good Deed Entertainment,62752.0
Q2 2018,Grasshopper Film,70769.0
Q2 2018,Gravitas Ventures,11218.0
Q2 2018,Great India Films,2663090.0
Q2 2018,Greenwich Entertainment,424391.0
Q2 2018,Gunpowder & Sky,2386251.0
Q2 2018,Hannover House,8708.0
Q2 2018,IFC Films,1934561.0
Q2 2018,IMAX,108969597.0
Q2 2018,Icarus Films,44412.0
Q2 2018,Idle Wild Films,22257.0
Q2 2018,Indican Pictures,57230.0
Q2 2018,Janus Films,23802.0
Q2 2018,Kino Lorber,534508.0
Q2 2018,Lionsgate,51656102.0
Q2 2018,Magnolia Pictures,14506935.0
Q2 2018,Music Box Films,174325.0
Q2 2018,Neon,12534290.0
Q2 2018,Oscilloscope,470755.0
Q2 2018,Paladin,53655.0
Q2 2018,Parade Deck Films,8998.0
Q2 2018,Paramount Pictures,261650265.0
Q2 2018,Rialto Pictures,64102.0
Q2 2018,Roadside Attractions,800365.0
Q2 2018,STX Entertainment,80240613.0
Q2 2018,Shout! Factory,56029.0
Q2 2018,Sony Pictures Classics,3466100.0
Q2 2018,Sony Pictures Releasing,71961148.0
Q2 2018,Strand Releasing,1088124.0
Q2 2018,The Cinema Guild,104633.0
Q2 2018,The Orchard,3158361.0
Q2 2018,The Samuel Goldwyn Company,80115.0
Q2 2018,Twentieth Century Fox,349100756.0
Q2 2018,Universal Pictures,566282860.0
Q2 2018,Vertical Entertainment,4350497.0
Q2 2018,Walt Disney Studios Motion Pictures,1501164738.0
Q2 2018,Warner Bros.,409776353.0
Q2 2018,Well Go USA Entertainment,1083478.0
Q2 2018,Zeitgeist Films,172562.0
Q3 1989,Avenue Pictures Productions,688329.0
Q3 1989,First Run,232981.0
Q3 1989,Four Seasons,1316495.0
Q3 1989,Metro-Goldwyn-Mayer (MGM),4168300.0
Q3 1989,Orion Classics,1086894.0
Q3 1989,Orion Pictures,1932642.0
Q3 1989,Roxie Releasing,1577480.0
Q3 1989,Skouras Pictures,1267578.0
Q3 1989,Taurus Entertainment Company,1089000.0
Q3 1989,Universal Pictures,100047830.0
Q3 1989,Warner Bros.,3531971.0
Q3 1990,Aries Films,1231622.0
Q3 1990,Miramax,510712.0
Q3 1990,New Line Cinema,2637966.0
Q3 1990,Orion Pictures,1911542.0
Q3 1990,Skouras Pictures,1267578.0
Q3 1990,Universal Pictures,100047830.0
Q3 1990,Warner Bros.,46836214.0
Q3 1991,Fine Line Features,6401336.0
Q3 1991,Miramax,4615139.0
Q3 1991,Orion Classics,1228108.0
Q3 1991,Paramount Pictures,217631306.0
Q3 1991,Warner Bros.,47230845.0
Q3 1992,Empowerment Project,309596.0
Q3 1992,Fine Line Features,1221528.0
Q3 1992,Hemdale,44947.0
Q3 1992,October Films,692585.0
Q3 1992,Rainbow Releasing,1102469.0
Q3 1992,The Samuel Goldwyn Company,1253106.0
Q3 1992,Triton Pictures,2279692.0
Q3 1992,Walt Disney Studios Motion Pictures,58662452.0
Q3 1992,Warner Bros.,101157447.0
Q3 1993,Columbia Pictures,102314823.0
Q3 1993,Fine Line Features,543091.0
Q3 1993,Hansen Entertainment,6220.0
Q3 1993,Paramount Pictures,7266383.0
Q3 1993,Strand Releasing,107792.0
Q3 1993,The Samuel Goldwyn Company,8785260.0
Q3 1993,Triton Pictures,36875.0
Q3 1993,Twentieth Century Fox,53615089.0
Q3 1993,Walt Disney Studios Motion Pictures,39514713.0
Q3 1993,Warner Bros.,362259637.0
Q3 1994,Columbia Pictures,21182567.0
Q3 1994,Fine Line Features,8626709.0
Q3 1994,First Look International,99707.0
Q3 1994,Gramercy Pictures (I),11220670.0
Q3 1994,Miramax,8696945.0
Q3 1994,New Line Cinema,140102901.0
Q3 1994,October Films,418961.0
Q3 1994,Orion Classics,364164.0
Q3 1994,The Samuel Goldwyn Company,7294403.0
Q3 1994,Universal Pictures,52125282.0
Q3 1994,Walt Disney Studios Motion Pictures,24822619.0
Q3 1994,Warner Bros.,275850108.0
Q3 1995,Columbia Pictures,28341469.0
Q3 1995,Fine Line Features,259724.0
Q3 1995,IRS Media,148919.0
Q3 1995,Miramax,2875086.0
Q3 1995,New Line Cinema,100125643.0
Q3 1995,October Films,443169.0
Q3 1995,Orion Classics,3741078.0
Q3 1995,Paramount Pictures,329694499.0
Q3 1995,Roxie Releasing,306691.0
Q3 1995,Sony Pictures Releasing,50727965.0
Q3 1995,Universal Pictures,63658910.0
Q3 1995,Walt Disney Studios Motion Pictures,24822619.0
Q3 1995,Warner Bros.,372506.0
Q3 1996,Castle Hill Productions,50605.0
Q3 1996,First Run,18000.0
Q3 1996,Lionsgate,547884.0
Q3 1996,Miramax,3011195.0
Q3 1996,New Line Cinema,100125643.0
Q3 1996,October Films,155239.0
Q3 1996,Roxie Releasing,295493.0
Q3 1996,Sony Pictures Classics,502313.0
Q3 1996,Sony Pictures Releasing,52304787.0
Q3 1996,The Samuel Goldwyn Company,12673826.0
Q3 1996,Twentieth Century Fox,306169268.0
Q3 1996,Universal Pictures,63658910.0
Q3 1996,Warner Bros.,2021348.0
Q3 1997,DreamWorks Distribution,41263140.0
Q3 1997,First Look International,300645.0
Q3 1997,Fox Searchlight Pictures,53988183.0
Q3 1997,Gramercy Pictures (I),113069.0
Q3 1997,Lionsgate,903840.0
Q3 1997,Metro-Goldwyn-Mayer (MGM),151068.0
Q3 1997,Miramax,9229808.0
Q3 1997,October Films,15834026.0
Q3 1997,Sony Pictures Classics,3327498.0
Q3 1997,Sony Pictures Releasing,423646948.0
Q3 1997,Strand Releasing,199033.0
Q3 1997,Twentieth Century Fox,306169268.0
Q3 1997,Warner Bros.,64617249.0
Q3 1998,Alliance Atlantis Vivafilm,33131.0
Q3 1998,Artisan Entertainment,3221152.0
Q3 1998,DreamWorks Distribution,312486596.0
Q3 1998,Fox Searchlight Pictures,51452895.0
Q3 1998,Gramercy Pictures (I),4714658.0
Q3 1998,Lionsgate,333760.0
Q3 1998,Miramax,3734822.0
Q3 1998,New Yorker Films,418480.0
Q3 1998,October Films,2247465.0
Q3 1998,Providence Entertainment,563482.0
Q3 1998,Rialto Pictures,752045.0
Q3 1998,Sony Pictures Releasing,172956409.0
Q3 1998,Trimark Pictures,501818.0
Q3 1998,Twentieth Century Fox,103378712.0
Q3 1998,Walt Disney Studios Motion Pictures,202363664.0
Q3 1998,Warner Bros.,195838966.0
Q3 1998,Zeitgeist Films,92113.0
Q3 1999,Artisan Entertainment,162052681.0
Q3 1999,DreamWorks Distribution,438048661.0
Q3 1999,Eros International,2830292.0
Q3 1999,First Run,136049.0
Q3 1999,IMAX,40548464.0
Q3 1999,Independent Artists,292152.0
Q3 1999,Lionsgate,4071548.0
Q3 1999,Metro-Goldwyn-Mayer (MGM),119351449.0
Q3 1999,Miramax,21975938.0
Q3 1999,New Line Cinema,156076545.0
Q3 1999,Paramount Pictures,294058707.0
Q3 1999,Phaedra Cinema,5710.0
Q3 1999,Roxie Releasing,374550.0
Q3 1999,Seventh Art Releasing,6859.0
Q3 1999,Sony Pictures Classics,18798590.0
Q3 1999,Sony Pictures Releasing,217312301.0
Q3 1999,Strand Releasing,379384.0
Q3 1999,Twentieth Century Fox,273960836.0
Q3 1999,USA Films,12187128.0
Q3 1999,Universal Pictures,233828969.0
Q3 1999,Walt Disney Studios Motion Pictures,447630170.0
Q3 1999,Warner Bros.,141935755.0
Q3 1999,Wellspring Media,46737.0
Q3 2000,Artisan Entertainment,1284646.0
Q3 2000,Cowboy Pictures,37111.0
Q3 2000,Destination Films,20093492.0
Q3 2000,DreamWorks Distribution,318095802.0
Q3 2000,Empire Pictures Inc.,895788.0
Q3 2000,Eros International,943016.0
Q3 2000,Fine Line Features,856141.0
Q3 2000,First Look International,584054.0
Q3 2000,IDP Distribution,244219.0
Q3 2000,IMAX,40548464.0
Q3 2000,Lionsgate,1573487.0
Q3 2000,Lot 47 Films,225682.0
Q3 2000,Metro-Goldwyn-Mayer (MGM),294223.0
Q3 2000,Miramax,171023464.0
Q3 2000,New Line Cinema,62582008.0
Q3 2000,New Yorker Films,110431.0
Q3 2000,Paramount Pictures,307181857.0
Q3 2000,Phaedra Cinema,61829.0
Q3 2000,Regent Releasing,13276.0
Q3 2000,Rialto Pictures,460226.0
Q3 2000,Sony Pictures Classics,18798590.0
Q3 2000,Sony Pictures Releasing,188735001.0
Q3 2000,Strand Releasing,268117.0
Q3 2000,Twentieth Century Fox,157299718.0
Q3 2000,USA Films,25670950.0
Q3 2000,Universal Pictures,220635505.0
Q3 2000,Video Sound,961909.0
Q3 2000,Walt Disney Studios Motion Pictures,491876067.0
Q3 2000,Warner Bros.,243592441.0
Q3 2000,Zeitgeist Films,927107.0
Q3 2001,8x Entertainment,6047691.0
Q3 2001,Access Entertainment,634566.0
Q3 2001,Attitude Films,10720.0
Q3 2001,Castle Hill Productions,1069540.0
Q3 2001,Cinemax,12798.0
Q3 2001,DreamWorks Distribution,195516392.0
Q3 2001,Empire Pictures Inc.,227892.0
Q3 2001,Eros International,376000.0
Q3 2001,First Look International,5318679.0
Q3 2001,First Run,65090.0
Q3 2001,IFC Films,721759.0
Q3 2001,IMAX,40548464.0
Q3 2001,Lionsgate,1804065.0
Q3 2001,Metro-Goldwyn-Mayer (MGM),6217849.0
Q3 2001,Miramax,168704669.0
Q3 2001,New Line Cinema,226164286.0
Q3 2001,Panorama Entertainment,191221.0
Q3 2001,Paramount Pictures,213120745.0
Q3 2001,Revolution Studios,93388054.0
Q3 2001,Rialto Pictures,28656.0
Q3 2001,Screen Gems,22235901.0
Q3 2001,Shadow Distribution,316020.0
Q3 2001,Sony Pictures Classics,202857.0
Q3 2001,Sony Pictures Releasing,31863543.0
Q3 2001,Twentieth Century Fox,276132913.0
Q3 2001,Two Silks Releasing,71509.0
Q3 2001,USA Films,295206.0
Q3 2001,Universal Pictures,570581895.0
Q3 2001,Walt Disney Studios Motion Pictures,223903707.0
